Name;name;formula;adduct;evidence;m/z;RT
Cluster_2265;;;;;392.1301268;10.19975
Cluster_2266;;;;;392.1302801;10.11157158
Cluster_2267;;;;;392.1395748;6.431069811
Cluster_2268;;;;;392.2379127;11.87090687
Cluster_2269;;;;;393.0360322;4.218023175
Cluster_2270;;;;;393.0921235;4.938853365
Cluster_2271;;;;;393.0921235;4.938853365
Cluster_2272;;;;;393.0956962;3.166117061
Cluster_2273;;;;;393.0937625;7.643933082
Cluster_2274;;;;;393.133515;6.430251455
Cluster_2275;;;;;394.2359529;9.411637309
Cluster_2276;;;;;394.2361011;9.464416667
Cluster_2277;;;;;394.2210138;7.421029066
Cluster_2278;;;;;394.8916099;7.176932951
Cluster_2279;;;;;395.1464629;8.681826118
Cluster_2280;;;;;395.0740031;5.800962435
Cluster_2281;;;;;395.1464685;8.698583333
Cluster_2282;;;;;395.189824;20.93123453
Cluster_2283;;;;;395.1884561;21.48926893
Cluster_2284;;;;;395.2542579;19.6420439
Cluster_2285;;;;;396.0323388;2.777553746
Cluster_2286;;;;;396.0300037;6.864473273
Cluster_2287;;;;;396.1417099;7.965887913
Cluster_2288;;;;;396.1417099;7.965887913
Cluster_2289;;;;;396.2144329;12.10733733
Cluster_2290;;;;;396.2144329;12.10733733
Cluster_2291;GPNAE(12:0);C17H36NO7P;[M-H]-;MS2 pattern;396.2159322;13.20151874
Cluster_2292;;;;;396.2302957;15.28578179
Cluster_2293;;;;;397.0359911;1.426485486
Cluster_2294;;;;;397.1623717;8.960683333
Cluster_2295;;;;;397.162283;8.979322285
Cluster_2296;;;;;397.3680452;24.0832237
Cluster_2297;;;;;397.3679973;24.19131754
Cluster_2298;;;;;398.1243121;11.29050485
Cluster_2299;;;;;398.1239869;9.688968674
Cluster_2300;;;;;398.2539879;11.49834784
Cluster_2301;;;;;398.254029;11.91724414
Cluster_2302;;;;;399.1104862;1.187861547
Cluster_2303;;;;;399.1179288;0.753590431
Cluster_2304;;;;;399.0984521;5.187425221
Cluster_2305;;;;;399.1842812;21.20823433
Cluster_2306;;;;;399.1836893;19.75681097
Cluster_2307;;;;;400.0799183;8.438044263
Cluster_2308;;;;;400.2698514;11.8692866
Cluster_2309;;;;;401.1136703;0.756962235
Cluster_2310;;;;;401.1423468;18.51906032
Cluster_2311;;;;;401.2183404;6.441855852
Cluster_2312;;;;;402.0198007;10.65626774
Cluster_2313;;;;;402.1404132;8.5708689
Cluster_2314;;;;;402.9678065;6.515775143
Cluster_2315;;;;;403.1124483;7.220608301
Cluster_2316;;;;;403.1140189;9.38145848
Cluster_2317;;;;;403.1140189;9.38145848
Cluster_2318;;;;;403.1601604;9.622457578
Cluster_2319;;;;;403.1581974;19.06381291
Cluster_2320;;;;;403.1582184;19.26466909
Cluster_2321;;;;;403.1581706;19.39097331
Cluster_2322;;;;;403.1896216;12.06917516
Cluster_2323;;;;;404.1044742;0.727984356
Cluster_2324;;;;;404.1461268;7.747270816
Cluster_2325;;;;;404.2658852;11.05767981
Cluster_2326;;;;;404.1703704;11.79437377
Cluster_2327;;;;;404.1758829;12.88870159
Cluster_2328;;;;;404.1819661;1.998861038
Cluster_2329;;;;;404.2564138;13.44896344
Cluster_2330;;;;;404.9642192;6.51532967
Cluster_2331;;;;;405.1284835;7.495646217
Cluster_2332;;;;;405.1724608;20.06956487
Cluster_2333;;;;;406.1504937;12.43686499
Cluster_2334;;;;;406.1462341;10.57632472
Cluster_2335;;;;;406.1722371;12.88980041
Cluster_2336;;;;;406.1722371;12.88980041
Cluster_2337;;;;;406.2597014;15.28589109
Cluster_2338;;;;;407.0722716;7.500666837
Cluster_2339;;;;;407.1304554;7.047918822
Cluster_2340;;;;;407.1304554;7.047918822
Cluster_2341;;;;;407.1595146;10.59601907
Cluster_2342;;;;;407.1916963;5.725608009
Cluster_2343;;;;;407.1916607;6.385741684
Cluster_2344;;;;;408.2144358;11.95746667
Cluster_2345;;;;;408.214428;11.99307626
Cluster_2346;;;;;408.2160362;13.11931426
Cluster_2347;;;;;409.080139;6.792342494
Cluster_2348;;;;;409.080139;6.792342494
Cluster_2349;;;;;409.2459567;8.873343219
Cluster_2350;;;;;409.205772;21.25390022
Cluster_2351;;;;;409.2443811;6.530558787
Cluster_2352;;;;;409.2443861;6.643077314
Cluster_2353;;;;;409.2462946;12.41038132
Cluster_2354;;;;;409.2180962;11.95746667
Cluster_2355;;;;;409.3679963;22.71337848
Cluster_2356;;;;;410.1497336;7.201862735
Cluster_2357;;;;;410.1498702;7.235378946
Cluster_2358;;;;;410.1423887;7.68762496
Cluster_2359;;;;;410.2302438;13.01207091
Cluster_2360;;;;;410.2302628;13.70765
Cluster_2361;GPNAE(13:0);C18H38NO7P;[M-H]-;MS2 pattern;410.2303518;12.84052876
Cluster_2362;;;;;410.2317859;13.88680885
Cluster_2363;;;;;411.1260775;5.221896965
Cluster_2364;;;;;411.1781357;9.112078842
Cluster_2365;;;;;411.178151;9.527664167
Cluster_2366;;;;;411.2204395;22.43354156
Cluster_2367;;;;;411.2897377;19.75832491
Cluster_2368;;;;;411.3837044;24.52380936
Cluster_2369;;;;;411.3837464;24.63635481
Cluster_2370;;;;;411.3862263;20.7226875
Cluster_2371;;;;;411.3836967;22.90252326
Cluster_2372;;;;;412.1321906;7.771664024
Cluster_2373;;;;;412.2257494;12.72250762
Cluster_2374;;;;;412.2264377;12.823094
Cluster_2375;;;;;413.0235864;2.790005525
Cluster_2376;;;;;413.1023805;16.00051223
Cluster_2377;;;;;413.3056026;18.86163517
Cluster_2378;;;;;414.0944845;9.360906448
Cluster_2379;;;;;414.1662409;8.517631567
Cluster_2380;;;;;414.2024886;12.88922492
Cluster_2381;;;;;414.3218357;19.58728976
Cluster_2382;;;;;415.011746;3.636397681
Cluster_2383;;;;;415.1324465;7.343216452
Cluster_2384;;;;;415.1618239;6.135752655
Cluster_2385;;;;;415.1881892;11.44784177
Cluster_2386;;;;;417.175929;10.88360172
Cluster_2387;;;;;417.286154;18.05845876
Cluster_2388;;;;;417.2919754;18.20943304
Cluster_2389;;;;;419.0499114;16.49855808
Cluster_2390;;;;;419.229711;9.464416667
Cluster_2391;;;;;419.1739742;22.10115825
Cluster_2392;;;;;419.229711;9.47102992
Cluster_2393;;;;;419.9497567;5.293539988
Cluster_2394;;;;;420.1715352;14.09415286
Cluster_2395;;;;;420.1715352;14.09415286
Cluster_2396;;;;;420.2503454;14.41855362
Cluster_2397;;;;;420.2497686;12.98504103
Cluster_2398;;;;;420.2503454;14.41855362
Cluster_2399;;;;;420.2498731;12.96286667
Cluster_2400;;;;;421.0223448;6.010672092
Cluster_2401;;;;;421.0779873;17.90703271
Cluster_2402;;;;;421.1400026;10.75491937
Cluster_2403;;;;;421.136502;9.762657783
Cluster_2404;;;;;421.1400026;10.75491937
Cluster_2405;;;;;421.1761217;11.06532444
Cluster_2406;;;;;421.1703502;22.09886024
Cluster_2407;;;;;421.1761217;11.06532444
Cluster_2408;;;;;421.1859792;11.37966085
Cluster_2409;;;;;421.1859792;11.37966085
Cluster_2410;;;;;421.2562439;9.423431843
Cluster_2411;;;;;421.9462977;5.173223042
Cluster_2412;;;;;421.9462335;5.291941356
Cluster_2413;;;;;422.0660629;6.904210041
Cluster_2414;;;;;422.2317322;13.91004469
Cluster_2415;;;;;422.2318535;12.84074075
Cluster_2416;;;;;422.2302533;13.01069431
Cluster_2417;;;;;423.0499778;3.997387853
Cluster_2418;;;;;423.0695342;6.910692818
Cluster_2419;;;;;423.1056318;9.542669419
Cluster_2420;;;;;423.3097674;22.34079857
Cluster_2421;;;;;424.086428;7.144711833
Cluster_2422;;;;;424.1218257;8.328131894
Cluster_2423;;;;;424.1218257;8.328131894
Cluster_2424;;;;;424.137749;11.93775939
Cluster_2425;GPNAE(14:0);C19H40NO7P;[M-H]-;MS2 pattern;424.2460354;13.72617136
Cluster_2426;;;;;424.2460302;13.90482541
Cluster_2427;;;;;424.2462994;14.71903365
Cluster_2428;;;;;424.2477347;14.98531471
Cluster_2429;;;;;424.2461572;14.38144865
Cluster_2430;;;;;424.2461699;14.54470779
Cluster_2431;;;;;424.3176218;15.79914343
Cluster_2432;;;;;425.1059266;16.53335832
Cluster_2433;;;;;425.1058958;16.58728727
Cluster_2434;;;;;425.116483;10.72845357
Cluster_2435;;;;;425.1418738;5.763104688
Cluster_2436;;;;;425.2416481;8.498925907
Cluster_2437;;;;;425.2398751;6.677722851
Cluster_2438;;;;;425.2398957;6.805516281
Cluster_2439;;;;;425.2399344;6.697233333
Cluster_2440;;;;;425.301625;11.2453691
Cluster_2441;;;;;425.3623347;23.01379394
Cluster_2442;;;;;426.0578048;8.531157728
Cluster_2443;;;;;426.0561449;6.100322081
Cluster_2444;;;;;426.0578341;8.698583333
Cluster_2445;;;;;426.1356944;9.976738435
Cluster_2446;;;;;426.108084;4.665702731
Cluster_2447;;;;;426.1356944;9.976738435
Cluster_2448;;;;;427.0603439;8.529101681
Cluster_2449;;;;;427.1517271;11.38192914
Cluster_2450;;;;;427.151917;8.466166667
Cluster_2451;;;;;427.2097896;12.14826087
Cluster_2452;;;;;427.2342772;21.35686877
Cluster_2453;;;;;427.2295235;22.43229874
Cluster_2454;;;;;427.2342115;23.09508997
Cluster_2455;;;;;427.2345053;23.76232993
Cluster_2456;;;;;427.2339353;24.19163988
Cluster_2457;;;;;427.2341911;24.78110085
Cluster_2458;;;;;427.9698016;2.269077458
Cluster_2459;;;;;427.9698299;2.312063557
Cluster_2460;;;;;427.9702198;2.783286769
Cluster_2461;;;;;429.1302378;10.74612316
Cluster_2462;;;;;429.12566;2.289270135
Cluster_2463;;;;;429.1302378;10.74612316
Cluster_2464;;;;;429.2038364;12.17932016
Cluster_2465;;;;;429.3000189;19.75750156
Cluster_2466;;;;;431.1835351;13.84016445
Cluster_2467;;;;;431.1841701;14.5148589
Cluster_2468;;;;;431.201528;1.99719845
Cluster_2469;;;;;431.3158473;18.859491
Cluster_2470;;;;;432.105997;4.240375854
Cluster_2471;;;;;432.1056815;4.923046298
Cluster_2472;;;;;432.105997;4.240375854
Cluster_2473;;;;;432.207589;13.9939749
Cluster_2474;;;;;432.207589;13.9939749
Cluster_2475;;;;;432.2975781;17.25725408
Cluster_2476;;;;;433.11629;11.04313109
Cluster_2477;;;;;433.1357738;5.82904974
Cluster_2478;;;;;433.1718142;9.156115265
Cluster_2479;;;;;433.2075365;7.960435917
Cluster_2480;;;;;433.1703334;6.81624412
Cluster_2481;;;;;433.2075365;7.960435917
Cluster_2482;;;;;433.2815677;17.86601
Cluster_2483;;;;;433.2816084;18.09331799
Cluster_2484;;;;;433.2820428;18.14510441
Cluster_2485;;;;;433.2804309;18.19816667
Cluster_2486;;;;;433.3317123;18.50272625
Cluster_2487;;;;;433.3317123;18.50272625
Cluster_2488;;;;;434.0843663;8.722044534
Cluster_2489;;;;;434.1075945;10.69830172
Cluster_2490;;;;;434.1075945;10.70006667
Cluster_2491;;;;;434.9836954;1.427927438
Cluster_2492;;;;;435.0442236;0.727916046
Cluster_2493;;;;;435.1124476;11.04274602
Cluster_2494;;;;;435.2223903;8.118596566
Cluster_2495;;;;;436.2476805;14.76389533
Cluster_2496;;;;;436.2461079;14.49298141
Cluster_2497;;;;;436.2459233;13.70663634
Cluster_2498;;;;;436.2460367;14.17857094
Cluster_2499;;;;;437.121579;9.216669982
Cluster_2500;;;;;437.1037693;9.739094785
Cluster_2501;;;;;437.121579;9.2145
Cluster_2502;;;;;437.1403607;10.35802369
Cluster_2503;;;;;437.121579;9.216669982
Cluster_2504;;;;;437.2124657;4.275633393
Cluster_2505;;;;;437.2141187;6.89882434
Cluster_2506;;;;;437.3244958;23.12364535
Cluster_2507;;;;;437.3256062;23.20283333
Cluster_2508;;;;;437.3995404;23.65484316
Cluster_2509;;;;;437.3995404;23.65484316
Cluster_2510;;;;;438.1777446;8.678300662
Cluster_2511;;;;;438.2618543;14.56228692
Cluster_2512;;;;;438.2619324;14.65426473
Cluster_2513;;;;;438.2597487;14.85070166
Cluster_2514;;;;;438.2620426;15.04049352
Cluster_2515;;;;;438.2623856;15.25395556
Cluster_2516;;;;;438.2618362;15.37389753
Cluster_2517;;;;;438.2618777;15.54273798
Cluster_2518;;;;;438.2623933;15.8322861
Cluster_2519;;;;;438.297711;16.7740797
Cluster_2520;;;;;439.2515776;23.79368554
Cluster_2521;;;;;439.251932;24.22169692
Cluster_2522;iglu#8;C19H24NO9P;[M-H]-;MS2 match ;440.1102933;10.53705793
Cluster_2523;iglu#8;C19H24NO9P;[M-H]-;MS2 match ;440.1118655;11.97250174
Cluster_2524;iglu#801;C19H24NO9P;[M-H]-;MS2 match ;440.1103233;9.477736079
Cluster_2525;;;;;440.1557453;5.784885442
Cluster_2526;;;;;440.1556377;6.605991153
Cluster_2527;;;;;440.2405082;13.21158018
Cluster_2528;;;;;441.1279615;1.078403984
Cluster_2529;;;;;441.0003201;1.433009517
Cluster_2530;;;;;441.1159782;7.849924011
Cluster_2531;;;;;441.1297559;7.094387188
Cluster_2532;;;;;441.1281457;2.757636391
Cluster_2533;;;;;441.1282694;6.788186565
Cluster_2534;;;;;441.1956198;19.18293419
Cluster_2535;;;;;442.1261974;10.90727137
Cluster_2536;;;;;442.3324052;20.66922854
Cluster_2537;;;;;443.1079367;1.892602155
Cluster_2538;;;;;443.1044729;2.117633492
Cluster_2539;;;;;443.1455634;10.70006667
Cluster_2540;;;;;443.1456039;11.04437156
Cluster_2541;;;;;443.137621;10.59748646
Cluster_2542;;;;;443.145577;10.69365381
Cluster_2543;;;;;443.1462;12.32338618
Cluster_2544;;;;;443.1695903;8.342389247
Cluster_2545;;;;;443.1680622;5.726035012
Cluster_2546;;;;;443.2464319;21.61174001
Cluster_2547;;;;;444.1662992;9.319524727
Cluster_2548;;;;;444.1662992;9.319524727
Cluster_2549;;;;;444.2018519;12.21797278
Cluster_2550;;;;;444.2018642;12.21093333
Cluster_2551;icas#3;C24H31NO7;;sirius;444.2024813;13.34880436
Cluster_2552;;;;;445.0640435;7.905322139
Cluster_2553;;;;;445.133751;10.59856049
Cluster_2554;;;;;445.1643411;5.726061797
Cluster_2555;;;;;445.1703212;7.071968171
Cluster_2556;;;;;445.2075761;12.83072226
Cluster_2557;;;;;446.0458642;4.901664002
Cluster_2558;;;;;446.0856009;7.245330226
Cluster_2559;;;;;446.0856009;7.245330226
Cluster_2560;;;;;446.1261552;9.809243461
Cluster_2561;;;;;446.2177426;12.46122021
Cluster_2562;;;;;447.0625093;18.08061131
Cluster_2563;;;;;447.0624479;18.28397151
Cluster_2564;;;;;447.062465;18.35522327
Cluster_2565;;;;;447.0624926;18.68217637
Cluster_2566;;;;;447.1336623;12.54681164
Cluster_2567;;;;;447.1343687;13.76766633
Cluster_2568;;;;;447.1504534;5.829236368
Cluster_2569;;;;;447.3101753;18.14097758
Cluster_2570;;;;;447.3118897;17.19961772
Cluster_2571;;;;;447.3103017;17.38797246
Cluster_2572;;;;;447.3460695;16.6955
Cluster_2573;;;;;447.3118928;18.52989459
Cluster_2574;;;;;448.0396772;8.530772888
Cluster_2575;;;;;448.1223763;9.808895633
Cluster_2576;;;;;448.2017854;12.7099
Cluster_2577;;;;;448.2458876;14.2067
Cluster_2578;;;;;448.1364041;12.54779071
Cluster_2579;;;;;448.2460661;13.54482961
Cluster_2580;;;;;448.2476974;14.67918593
Cluster_2581;;;;;449.1196194;7.707517742
Cluster_2582;;;;;449.150132;13.23449085
Cluster_2583;;;;;449.1919974;6.531439148
Cluster_2584;;;;;450.1020426;4.660453407
Cluster_2585;;;;;450.1983185;12.7207168
Cluster_2586;;;;;450.2617601;14.42254872
Cluster_2587;;;;;450.2618785;14.49773728
Cluster_2588;;;;;450.2617855;14.6351331
Cluster_2589;;;;;450.2616324;14.74222787
Cluster_2590;;;;;450.262109;14.87188344
Cluster_2591;;;;;450.2620197;14.96428349
Cluster_2592;;;;;450.2618492;15.17140265
Cluster_2593;;;;;450.261797;15.27642617
Cluster_2594;;;;;450.2617194;15.44286803
Cluster_2595;;;;;450.2624429;15.6693025
Cluster_2596;;;;;450.2980762;17.6512594
Cluster_2597;;;;;451.0183123;0.727889443
Cluster_2598;iglu#10;C19H21N2O9P;[M-H]-;MS2 match ;451.0900923;9.634874663
Cluster_2599;;;;;451.0900923;8.846082712
Cluster_2600;;;;;451.0900923;8.846082712
Cluster_2601;;;;;451.2083796;9.017589945
Cluster_2602;;;;;451.1361683;10.42399337
Cluster_2603;;;;;451.2083796;9.017589945
Cluster_2604;;;;;451.3398425;23.76646465
Cluster_2605;;;;;451.3401574;24.08480657
Cluster_2606;;;;;452.1859702;9.423142755
Cluster_2607;;;;;452.1536317;8.913182297
Cluster_2608;;;;;452.1536317;8.913182297
Cluster_2609;;;;;452.1519678;6.453208442
Cluster_2610;;;;;452.1536045;8.94945
Cluster_2611;;;;;452.2777956;15.61149958
Cluster_2612;;;;;452.2778978;15.85854093
Cluster_2613;;;;;452.2776873;16.03393781
Cluster_2614;;;;;452.2779461;16.17922213
Cluster_2615;;;;;452.2776863;16.36618022
Cluster_2616;;;;;452.2780778;14.8013346
Cluster_2617;;;;;452.3076842;17.42498641
Cluster_2618;;;;;452.3120998;17.60797812
Cluster_2619;;;;;452.9224184;19.78738986
Cluster_2620;;;;;452.9236449;19.89489861
Cluster_2621;;;;;452.9237191;20.56804321
Cluster_2622;;;;;452.9236819;22.0513792
Cluster_2623;;;;;452.9222708;22.23408582
Cluster_2624;;;;;452.9216341;24.1602733
Cluster_2625;;;;;452.9239113;24.52280279
Cluster_2626;;;;;452.9220532;24.75562977
Cluster_2627;;;;;453.1724445;1.078581908
Cluster_2628;;;;;453.2343167;6.68944914
Cluster_2629;;;;;453.2001881;8.698583333
Cluster_2630;;;;;453.1659174;10.5970734
Cluster_2631;;;;;453.1997416;8.637607011
Cluster_2632;;;;;453.1659174;10.5970734
Cluster_2633;;;;;453.1724445;1.078581908
Cluster_2634;;;;;453.1979898;8.34171033
Cluster_2635;;;;;453.1963534;5.725862884
Cluster_2636;;;;;453.1956504;18.7347364
Cluster_2637;;;;;453.2343167;6.68944914
Cluster_2638;;;;;453.2342335;6.949218955
Cluster_2639;;;;;453.2664033;24.25883279
Cluster_2640;;;;;453.3939618;24.52798165
Cluster_2641;;;;;453.2804926;19.85590665
Cluster_2642;;;;;453.2880804;20.77743301
Cluster_2643;;;;;453.2878525;21.00263787
Cluster_2644;;;;;453.2877168;21.20184074
Cluster_2645;;;;;453.2881933;21.98339995
Cluster_2646;;;;;453.2843401;22.10467966
Cluster_2647;;;;;453.2878518;22.34181047
Cluster_2648;;;;;455.0519917;5.448463144
Cluster_2649;;;;;455.0519917;5.448463144
Cluster_2650;;;;;455.1019679;0.874124833
Cluster_2651;;;;;455.2041399;8.864785551
Cluster_2652;;;;;455.210344;19.69153995
Cluster_2653;;;;;455.2184507;15.81755054
Cluster_2654;;;;;455.2121827;5.585958872
Cluster_2655;;;;;455.2018437;5.725717931
Cluster_2656;;;;;455.2198668;14.75536178
Cluster_2657;;;;;456.1544373;9.807274179
Cluster_2658;;;;;456.1561941;11.27231462
Cluster_2659;;;;;456.2360145;8.505266092
Cluster_2660;;;;;456.2376493;23.50520287
Cluster_2661;;;;;456.2376136;24.78724186
Cluster_2662;;;;;456.2377813;21.29724269
Cluster_2663;;;;;456.2376772;21.82112577
Cluster_2664;;;;;456.9657437;1.435153481
Cluster_2665;;;;;457.064085;6.459016667
Cluster_2666;;;;;457.064085;6.459137565
Cluster_2667;;;;;457.1522496;11.06597946
Cluster_2668;;;;;457.1580651;9.806431374
Cluster_2669;;;;;457.2782474;2.207066667
Cluster_2670;;;;;457.9939165;6.096175165
Cluster_2671;;;;;458.2177132;14.14445018
Cluster_2672;;;;;459.1161933;4.533457053
Cluster_2673;;;;;459.1943888;4.276970417
Cluster_2674;;;;;459.1161933;4.533457053
Cluster_2675;;;;;459.1484667;11.06532959
Cluster_2676;;;;;459.1962445;6.89899745
Cluster_2677;;;;;459.1943888;4.276970417
Cluster_2678;;;;;459.1962445;6.89899745
Cluster_2679;;;;;459.2957126;13.40696847
Cluster_2680;;;;;459.2957126;13.40696847
Cluster_2681;;;;;460.1001399;9.401318583
Cluster_2682;;;;;460.1180763;10.11215928
Cluster_2683;;;;;460.1362851;6.571248695
Cluster_2684;;;;;461.082244;16.53640143
Cluster_2685;;;;;461.1181248;5.7458979
Cluster_2686;;;;;461.0816651;5.887268787
Cluster_2687;;;;;461.1624041;3.562709507
Cluster_2688;;;;;461.189699;1.304432549
Cluster_2689;;;;;461.2901242;18.25739909
Cluster_2690;;;;;461.2899181;15.79635492
Cluster_2691;;;;;461.2915344;18.92399013
Cluster_2692;;;;;462.0962533;12.24316473
Cluster_2693;iglu#121;C21H22NO9P;[M-H]-;MS2 match ;462.0962255;11.31045893
Cluster_2694;;;;;462.0943023;10.85630456
Cluster_2695;;;;;462.2618122;14.68977699
Cluster_2696;;;;;462.2617486;14.98236099
Cluster_2697;;;;;462.2619789;14.33871337
Cluster_2698;;;;;463.217768;7.822657365
Cluster_2699;;;;;463.3081333;17.75708872
Cluster_2700;;;;;464.0201614;2.743245068
Cluster_2701;;;;;464.0936053;8.328647349
Cluster_2702;;;;;464.0937692;8.711716667
Cluster_2703;;;;;464.0937692;8.713565579
Cluster_2704;;;;;464.0937188;7.580820829
Cluster_2705;;;;;464.0944995;10.28091089
Cluster_2706;;;;;464.0937188;7.580820829
Cluster_2707;;;;;464.1917565;11.86129749
Cluster_2708;;;;;464.1917565;11.86129749
Cluster_2709;;;;;464.2777446;14.58324567
Cluster_2710;;;;;464.2777354;14.97374037
Cluster_2711;;;;;464.2777337;15.39991847
Cluster_2712;;;;;464.2777507;15.52247908
Cluster_2713;;;;;464.2782759;15.62851572
Cluster_2714;;;;;464.2776326;15.78490728
Cluster_2715;;;;;464.2782537;15.88352045
Cluster_2716;;;;;464.2779335;15.97380205
Cluster_2717;;;;;464.2776145;16.10066871
Cluster_2718;GPNAE(17:1);C22H44NO7P;[M-H]-;MS2 pattern;464.2798146;16.96333333
Cluster_2719;;;;;464.308219;17.1260437
Cluster_2720;;;;;464.314484;18.31455849
Cluster_2721;;;;;464.313763;18.49042294
Cluster_2722;;;;;464.313771;18.6445815
Cluster_2723;;;;;464.3143796;18.81090898
Cluster_2724;;;;;465.2258347;11.74769417
Cluster_2725;;;;;465.2258347;11.74769417
Cluster_2726;;;;;465.2325062;8.075087398
Cluster_2727;;;;;465.3544834;24.19192633
Cluster_2728;;;;;466.0423395;17.01013141
Cluster_2729;;;;;466.2560721;13.28990458
Cluster_2730;;;;;466.293781;15.4708304
Cluster_2731;;;;;466.2941022;16.44471197
Cluster_2732;;;;;466.2937445;16.70775633
Cluster_2733;;;;;466.2923558;17.01659949
Cluster_2734;;;;;466.2923417;17.19867155
Cluster_2735;;;;;466.3296777;18.44622327
Cluster_2736;;;;;466.3321153;19.14845665
Cluster_2737;;;;;467.1676551;7.48323771
Cluster_2738;;;;;467.181577;11.06555673
Cluster_2739;;;;;467.1822272;12.2695018
Cluster_2740;;;;;467.2402197;12.07487771
Cluster_2741;;;;;467.2402197;12.07487771
Cluster_2742;;;;;467.2820617;24.58934589
Cluster_2743;;;;;467.282096;24.70016389
Cluster_2744;;;;;467.2923311;18.85766433
Cluster_2745;;;;;467.2923311;18.85766433
Cluster_2746;;;;;467.3198766;21.24636602
Cluster_2747;;;;;468.1463842;5.832532562
Cluster_2748;;;;;468.1477319;6.788281026
Cluster_2749;;;;;468.1995193;7.644852955
Cluster_2750;;;;;468.1677204;21.21565166
