Row,m/z,RT,Annotation/ID,formula,adduct,evidence,MSI Level,Comment
Cluster_7594,558.7666797,0.68800678,,,,,,
Cluster_7595,558.8997263,0.87930635,,,,,,
Cluster_7596,559.1436821,3.764173785,,,,,,
Cluster_7599,560.3112702,3.320206971,,,,,,
Cluster_7600,560.5854904,0.637153883,,,,,,
Cluster_7603,561.9604904,0.797377323,,,,,,
Cluster_7604,561.9733083,0.79396917,,,,,,
Cluster_7606,562.3404903,5.477456515,,,,,,
Cluster_7607,562.6007681,0.635401941,,,,,,
Cluster_7608,562.6471661,0.629268494,,,,,,
Cluster_7609,562.7252429,0.684175584,,,,,,
Cluster_7610,562.7611443,0.694960865,,,,,,
Cluster_7611,562.808202,0.71936633,,,,,,
Cluster_7614,564.3044976,3.289373633,,,,,,
Cluster_7615,564.6451231,0.62922463,,,,,,
Cluster_7616,564.6915816,0.606922783,,,,,,
Cluster_7617,564.7498248,0.581117544,,,,,,
Cluster_7620,565.1217154,3.692392763,,,,,,
Cluster_7622,565.6499371,0.623048599,,,,,,
Cluster_7623,565.8117937,0.7123402,,,,,,
Cluster_7627,566.2966697,3.636777654,,,,,,
Cluster_7628,566.3298922,2.947151445,,,,,,
Cluster_7629,566.3754903,6.020540352,,,,,,
Cluster_7630,566.8685695,0.795540871,,,,,,
Cluster_7631,567.785142,0.698040392,,,,,,
Cluster_7632,568.1588415,4.674084904,,,,,,
Cluster_7633,568.1589027,4.38020218,,,,,,
Cluster_7635,568.6550371,0.626940466,,,,,,
Cluster_7636,568.7329977,0.591369398,,,,,,
Cluster_7641,570.3614019,2.703063633,,,,,,
Cluster_7642,570.6164871,0.630551241,,,,,,
Cluster_7643,570.7958755,0.725016351,,,,,,
Cluster_7644,570.8356781,0.735801297,,,,,,
Cluster_7647,571.3513674,3.329552905,,,,,,
Cluster_7649,572.614301,0.630562361,,,,,,
Cluster_7650,572.6981796,0.597675926,,,,,,
Cluster_7651,572.8749372,0.803576058,,,,,,
Cluster_7653,574.2354901,0.65723586,,,,,,
Cluster_7654,574.7412827,0.584012097,,,,,,
Cluster_7655,574.7584461,0.694673164,,,,,,
Cluster_7656,574.7604901,0.585299297,,,,,,
Cluster_7661,576.0146483,0.755532838,,,,,,
Cluster_7664,576.2698349,2.82232285,,,,,,
Cluster_7665,576.3399152,3.207567646,,,,,,
Cluster_7666,576.3392837,3.484577636,,,,,,
Cluster_7669,576.5744337,0.633007715,,,,,,
Cluster_7670,577.518316,8.968133693,,,,,,
Cluster_7671,578.153891,3.227887664,,,,,,
Cluster_7675,578.6217957,0.627199295,,,,,,
Cluster_7676,578.8089664,0.711148655,,,,,,
Cluster_7678,579.3055832,5.528140832,,,,,,
Cluster_7679,580.6186411,0.627419285,,,,,,
Cluster_7680,580.6702395,0.607456929,,,,,,
Cluster_7682,581.3659198,3.342547522,,,,,,
Cluster_7683,581.5138958,8.702755795,,,,,,
Cluster_7684,581.7861068,0.714591573,,,,,,
Cluster_7685,581.8270304,0.703237202,,,,,,
Cluster_7687,582.3018892,3.496620581,,,,,,
Cluster_7688,582.5954899,0.632733462,,,,,,
Cluster_7690,584.5954899,0.633170116,,,,,,
Cluster_7691,584.7631646,0.572660558,,,,,,
Cluster_7692,584.7902229,0.707719756,,,,,,
Cluster_7695,585.3598059,3.27242462,,,,,,
Cluster_7696,586.1111057,4.37777903,,,,,,
Cluster_7697,586.1686783,3.647094685,,,,,,
Cluster_7698,586.5500395,5.418547343,,,,,,
Cluster_7699,586.6238872,0.630382204,,,,,,
Cluster_7701,587.7938103,0.703698136,,,,,,
Cluster_7702,587.9790429,0.744494563,,,,,,
Cluster_7705,588.6606201,0.664087376,,,,,,
Cluster_7706,588.7362891,0.590261799,,,,,,
Cluster_7707,588.7364624,0.693427977,,,,,,
Cluster_7708,590.1891286,0.629952367,,,,,,
Cluster_7709,590.3204897,5.956478959,,,,,,
Cluster_7710,590.5453911,0.633456883,,,,,,
Cluster_7711,590.6566974,0.664675043,,,,,,
Cluster_7712,591.3500645,2.665601967,,,,,,
Cluster_7713,592.2153166,2.783495957,,,,,,
Cluster_7716,592.7775197,0.580663981,,,,,,
Cluster_7717,592.7780348,0.710937037,,,,,,
Cluster_7719,593.208909,0.624358606,,,,,,
Cluster_7720,593.2714622,4.115007869,,,,,,
Cluster_7722,593.98591,0.710709888,,,,,,
Cluster_7724,594.3030784,4.604517328,,,,,,
Cluster_7725,594.3020828,5.635725181,,,,,,
Cluster_7726,594.6293561,0.62464664,,,,,,
Cluster_7727,594.7449412,0.689767571,,,,,,
Cluster_7728,594.8758216,0.831159893,,,,,,
Cluster_7731,595.1686089,3.028901834,,,,,,
Cluster_7733,596.282941,4.46976833,,,,,,
Cluster_7734,596.3196971,4.275659987,,,,,,
Cluster_7735,596.3209187,2.928897541,,,,,,
Cluster_7736,596.5336522,0.634457258,,,,,,
Cluster_7737,596.7416432,0.689791733,,,,,,
Cluster_7738,596.7654896,0.694194493,,,,,,
Cluster_7739,596.9151581,0.723663213,,,,,,
Cluster_7742,597.9951085,0.763308703,,,,,,
Cluster_7743,598.1865485,5.395038086,,,,,,
Cluster_7744,598.2050473,4.057969929,,,,,,
Cluster_7745,598.2466566,5.629769835,,,,,,
Cluster_7746,598.3817568,3.584146909,,,,,,
Cluster_7747,598.4254895,2.605254613,,,,,,
Cluster_7748,598.5677273,0.631439964,,,,,,
Cluster_7750,600.1269089,4.421028375,,,,,,
Cluster_7751,600.1849718,4.05138883,,,,,,
Cluster_7754,600.5704895,0.631830164,,,,,,
Cluster_7755,600.7268901,0.583184919,,,,,,
Cluster_7756,600.8050909,0.73116453,,,,,,
Cluster_7760,601.3074016,3.780936769,,,,,,
Cluster_7761,601.3732357,3.106645583,,,,,,
Cluster_7762,601.3616079,7.626455839,,,,,,
Cluster_7763,601.8055047,0.729900814,,,,,,
Cluster_7764,602.1167845,3.666991327,,,,,,
Cluster_7765,602.5704894,0.632873729,,,,,,
Cluster_7766,602.589688,0.63821227,,,,,,
Cluster_7767,602.6347405,0.651659659,,,,,,
Cluster_7768,602.7303492,0.583576578,,,,,,
Cluster_7770,603.3702145,4.023709139,,,,,,
Cluster_7771,603.964577,0.771410452,,,,,,
Cluster_7774,605.365913,3.027153565,,,,,,
Cluster_7775,606.1948997,3.496738794,,,,,,
Cluster_7777,606.2677465,4.360762872,,,,,,
Cluster_7778,606.2678639,4.343248728,,,,,,
Cluster_7780,606.3013886,5.554234344,,,,,,
Cluster_7781,606.3201296,3.43161812,,,,,,
Cluster_7782,606.3496539,3.202605846,,,,,,
Cluster_7783,606.3405431,5.004315183,,,,,,
Cluster_7784,606.5161392,0.631728966,,,,,,
Cluster_7785,606.6300754,0.654728818,,,,,,
Cluster_7786,606.6758461,0.604879941,,,,,,
Cluster_7787,606.7751515,0.567059621,,,,,,
Cluster_7788,606.779833,0.700333888,,,,,,
Cluster_7789,606.8764149,0.730108935,,,,,,
Cluster_7790,607.3920427,2.62517556,,,,,,
Cluster_7791,608.2758768,3.289966016,,,,,,
Cluster_7793,608.5807746,0.631394264,,,,,,
Cluster_7794,608.6733991,0.60472784,,,,,,
Cluster_7796,609.2654893,4.583319482,,,,,,
Cluster_7799,610.6004893,0.630193765,,,,,,
Cluster_7800,610.7177617,0.687084069,,,,,,
Cluster_7803,612.1336415,2.532213818,,,,,,
Cluster_7805,612.3509257,3.134702785,,,,,,
Cluster_7806,612.4072199,2.978776467,,,,,,
Cluster_7807,612.8895211,0.735283551,,,,,,
Cluster_7808,612.9588793,0.694225144,,,,,,
Cluster_7810,613.2854892,5.080637202,,,,,,
Cluster_7812,613.3504892,5.073073655,,,,,,
Cluster_7813,613.6026654,0.630372431,,,,,,
Cluster_7816,614.6000234,0.631585568,,,,,,
Cluster_7817,614.6813226,0.669394881,,,,,,
Cluster_7818,614.7593457,0.701913553,,,,,,
Cluster_7819,614.8955343,0.53312437,,,,,,
Cluster_7820,615.2975252,2.842222432,,,,,,
Cluster_7822,616.2157023,2.978614686,,,,,,
Cluster_7823,616.2151411,3.701157191,,,,,,
Cluster_7825,616.6428581,0.610980134,,,,,,
Cluster_7826,616.7263496,0.584930705,,,,,,
Cluster_7827,617.1718723,3.127341903,,,,,,
Cluster_7829,617.3467323,2.789297402,,,,,,
Cluster_7832,618.4005701,3.976496585,,,,,,
Cluster_7834,619.1714336,0.629955283,,,,,,
Cluster_7836,619.3555251,3.546961161,,,,,,
Cluster_7837,619.7828769,0.72990743,,,,,,
Cluster_7838,619.8245816,0.737576408,,,,,,
Cluster_7840,620.6057287,0.635977617,,,,,,
Cluster_7841,620.6847065,0.679053507,,,,,,
Cluster_7842,621.976238,0.760513541,,,,,,
Cluster_7844,622.7529435,0.569026087,,,,,,
Cluster_7845,622.7867888,0.71754895,,,,,,
Cluster_7846,622.9681947,0.791101786,,,,,,
Cluster_7848,624.2219476,0.665217543,,,,,,
Cluster_7852,624.6066702,0.632982132,,,,,,
Cluster_7853,624.6464165,0.61019702,,,,,,
Cluster_7855,625.3912372,3.458550926,,,,,,
Cluster_7856,625.7585557,0.699831135,,,,,,
Cluster_7857,625.7909774,0.711128122,,,,,,
Cluster_7858,625.9460222,0.791101786,,,,,,
Cluster_7859,625.9460344,0.784299894,,,,,,
Cluster_7861,626.3206566,3.34586206,,,,,,
Cluster_7863,626.3865474,3.357639644,,,,,,
Cluster_7864,626.4352522,2.613154293,,,,,,
Cluster_7865,626.6447014,0.608641131,,,,,,
Cluster_7866,626.6889909,0.679324876,,,,,,
Cluster_7868,627.5471108,0.631684575,,,,,,
Cluster_7869,627.6304889,0.610986424,,,,,,
Cluster_7870,627.8254889,0.739739732,,,,,,
Cluster_7871,627.9028663,0.713751146,,,,,,
Cluster_7872,628.0550785,0.799826124,,,,,,
Cluster_7875,628.6112561,0.631642457,,,,,,
Cluster_7876,628.7589004,0.70132878,,,,,,
Cluster_7877,629.3155443,2.742317463,,,,,,
Cluster_7880,630.3900128,3.410683482,,,,,,
Cluster_7881,630.5727508,0.630382532,,,,,,
Cluster_7882,630.8404888,0.733824037,,,,,,
Cluster_7884,632.1637831,3.019854883,,,,,,
Cluster_3556,636.3157485,4.970981267,,C29H52NO12P,[M - H]-,MS2,2,
Cluster_3788,660.3157336,4.953182316,,C31H52NO12P,[M - H]-,MS2,2,
Cluster_7887,632.3166214,5.64485453,,,,,,
Cluster_7888,632.3168797,5.74822325,,,,,,
Cluster_7890,632.3413488,3.310695691,,,,,,
Cluster_7891,632.3661047,3.614055641,,,,,,
Cluster_7892,632.3666207,3.641630804,,,,,,
Cluster_7893,632.5387266,0.633400645,,,,,,
Cluster_7894,632.7117888,0.687351592,,,,,,
Cluster_7895,633.1671278,2.908961647,,,,,,
Cluster_7896,633.3400509,6.206040339,,,,,,
Cluster_7897,634.2441525,5.477246882,,,,,,
Cluster_7898,634.362837,3.956989953,,,,,,
Cluster_7900,634.5347317,0.633344592,,,,,,
Cluster_7901,634.9747403,0.715811511,,,,,,
Cluster_7903,635.2327995,3.97253319,,,,,,
Cluster_7904,636.0418283,0.748635401,,,,,,
Cluster_7907,636.5326912,0.634076416,,,,,,
Cluster_7908,636.7604835,0.701728038,,,,,,
Cluster_7909,636.7802324,0.706467575,,,,,,
Cluster_7913,637.184848,3.204791804,,,,,,
Cluster_7917,638.2839768,5.336366547,,,,,,
Cluster_7919,638.3104886,3.702282141,,,,,,
Cluster_7922,638.3550201,3.465682959,,,,,,
Cluster_7923,638.364301,3.890750798,,,,,,
Cluster_7924,638.3804886,3.950707177,,,,,,
Cluster_7925,638.6288947,0.609900808,,,,,,
Cluster_7927,639.1545215,2.465399092,,,,,,
Cluster_7928,639.371305,3.205725108,,,,,,
Cluster_7929,639.8965062,0.704005811,,,,,,
Cluster_7932,640.5304886,0.633117084,,,,,,
Cluster_7934,641.7653318,0.712476604,,,,,,
Cluster_7935,641.806208,0.729946527,,,,,,
Cluster_7936,641.9204886,0.794956331,,,,,,
Cluster_7937,641.9399967,0.792734681,,,,,,
Cluster_7938,642.324985,4.923214013,,,,,,
Cluster_7939,642.3606128,2.936822262,,,,,,
Cluster_7940,642.3850783,3.254458953,,,,,,
Cluster_7942,642.4187668,2.970892334,,,,,,
Cluster_7943,642.5871358,0.630135225,,,,,,
Cluster_7944,642.7320447,0.573658833,,,,,,
Cluster_7945,642.9436047,0.791247644,,,,,,
Cluster_7947,643.6973709,0.587511901,,,,,,
Cluster_7950,644.7692516,0.707120063,,,,,,
Cluster_7951,645.326924,3.194616139,,,,,,
Cluster_7952,646.2007863,0.665456115,,,,,,
Cluster_7954,646.3570019,3.323724949,,,,,,
Cluster_7955,646.6993381,0.586108158,,,,,,
Cluster_7956,647.9275454,0.765479167,,,,,,
Cluster_7958,648.790644,0.741976683,,,,,,
Cluster_7960,649.1493986,0.63209614,,,,,,
Cluster_7961,649.1725377,0.647832776,,,,,,
Cluster_7963,649.3454884,3.570382308,,,,,,
Cluster_7965,650.2207723,2.538213179,,,,,,
Cluster_7969,650.5667993,0.630915506,,,,,,
Cluster_7970,650.7363207,0.58306477,,,,,,
Cluster_7971,650.8394118,0.706238661,,,,,,
Cluster_7977,652.6551997,0.671191247,,,,,,
Cluster_7978,652.7027977,0.685252591,,,,,,
Cluster_7980,654.3343473,5.383066863,,,,,,
Cluster_7982,654.4404883,3.179162202,,,,,,
Cluster_7983,654.7054883,0.685021347,,,,,,
Cluster_7984,654.9084138,0.728546635,,,,,,
Cluster_7986,655.2854883,5.403810925,,,,,,
Cluster_7989,656.244676,4.404037418,,,,,,
Cluster_7990,656.340165,5.177622222,,,,,,
Cluster_7991,656.4344514,3.095762725,,,,,,
Cluster_7992,656.5307064,0.63253981,,,,,,
Cluster_7993,656.6289394,0.605542262,,,,,,
Cluster_7994,656.7445947,0.695760377,,,,,,
Cluster_7995,656.8752163,0.80507863,,,,,,
Cluster_7997,658.154986,0.631452976,,,,,,
Cluster_7998,658.3403339,2.795622502,,,,,,
Cluster_8000,658.7508276,0.571649419,,,,,,
Cluster_8003,659.949415,0.817018601,,,,,,
Cluster_8005,660.241376,3.065585388,,,,,,
Cluster_8008,660.5538408,0.632152785,,,,,,
Cluster_8009,660.6948348,0.582888545,,,,,,
Cluster_8010,660.6804881,0.681694353,,,,,,
Cluster_8011,660.7843186,0.728461086,,,,,,
Cluster_8016,662.316054,2.859517757,,,,,,
Cluster_8017,663.1805851,0.659499425,,,,,,
Cluster_8018,663.7887153,0.718356734,,,,,,
Cluster_8019,663.9025468,0.805928008,,,,,,
Cluster_8022,665.3979462,3.106811774,,,,,,
Cluster_8023,665.7615622,0.702378344,,,,,,
Cluster_8024,666.2704016,6.018529457,,,,,,
Cluster_8025,666.7106813,0.697763206,,,,,,
Cluster_8026,666.9663318,0.944578052,,,,,,
Cluster_8030,668.4460044,3.144903603,,,,,,
Cluster_8031,668.4706704,3.328386295,,,,,,
Cluster_8033,669.8129839,0.737524134,,,,,,
Cluster_8034,669.9093194,0.811184231,,,,,,
Cluster_8037,671.4054879,3.376957841,,,,,,
Cluster_8041,672.3904379,3.047445594,,,,,,
Cluster_8042,672.6720643,0.681300265,,,,,,
Cluster_8043,672.7172216,0.584909912,,,,,,
Cluster_8044,672.7756111,0.720339694,,,,,,
Cluster_8045,672.994075,0.743226808,,,,,,
Cluster_8047,673.3949939,3.603538068,,,,,,
Cluster_8048,673.8859727,0.721745552,,,,,,
Cluster_8053,676.8897645,0.715830144,,,,,,
Cluster_8056,678.2857319,4.824099256,,,,,,
Cluster_8057,678.3247243,5.146768778,,,,,,
Cluster_8058,678.3443086,2.89638904,,,,,,
Cluster_8059,678.3971994,6.219180377,,,,,,
Cluster_8060,678.8567205,0.822112609,,,,,,
Cluster_8061,679.0021113,0.721607377,,,,,,
Cluster_8062,679.1354877,0.639631542,,,,,,
Cluster_8065,679.8032627,0.735215152,,,,,,
Cluster_8070,681.9204877,0.781166513,,,,,,
Cluster_8073,682.7662694,0.715759816,,,,,,
Cluster_8075,683.4440804,3.02086511,,,,,,
Cluster_8079,684.3504536,5.592820041,,,,,,
Cluster_8080,684.3505566,5.684449294,,,,,,
Cluster_8081,684.648762,0.674868164,,,,,,
Cluster_8082,684.7029969,0.579528643,,,,,,
Cluster_8083,684.8760049,0.714256831,,,,,,
Cluster_8084,684.9686483,0.728243088,,,,,,
Cluster_8085,685.7702532,0.70974562,,,,,,
Cluster_8087,686.2387053,5.422594201,,,,,,
Cluster_8088,686.4148084,3.282986435,,,,,,
Cluster_8089,686.5717145,0.633639018,,,,,,
Cluster_8090,686.6433051,0.6745554,,,,,,
Cluster_8093,687.3736283,2.816791369,,,,,,
Cluster_8094,687.3839024,3.574550893,,,,,,
Cluster_8095,687.4440728,4.067526731,,,,,,
Cluster_8096,687.8783095,0.710420585,,,,,,
Cluster_8100,688.4025108,3.597150701,,,,,,
Cluster_8101,688.690708,0.586502199,,,,,,
Cluster_8102,689.1409649,0.633482341,,,,,,
Cluster_8105,690.4186399,3.183429259,,,,,,
Cluster_8106,690.5561886,0.628527523,,,,,,
Cluster_8107,690.7938088,0.731207051,,,,,,
Cluster_8110,691.7549634,0.712702688,,,,,,
Cluster_8113,692.2669526,4.062051611,,,,,,
Cluster_8115,692.3699585,3.263838234,,,,,,
Cluster_8116,692.4942231,0.633824059,,,,,,
Cluster_8117,692.7215753,0.578605059,,,,,,
Cluster_8118,692.9047946,0.733976539,,,,,,
Cluster_8121,694.4495966,3.670436626,,,,,,
Cluster_8122,694.709984,0.692927607,,,,,,
Cluster_8123,694.8915392,0.73194079,,,,,,
Cluster_8124,695.2887942,3.315077523,,,,,,
Cluster_8129,696.6968953,0.578636715,,,,,,
Cluster_8130,697.3352497,3.822302402,,,,,,
Cluster_8133,698.4087014,3.189328663,,,,,,
Cluster_8135,698.7554873,0.726924405,,,,,,
Cluster_8136,698.7805541,0.734993352,,,,,,
Cluster_8139,699.3792407,3.447525693,,,,,,
Cluster_8141,700.30926,4.023481214,,,,,,
Cluster_8142,700.4412513,3.256475201,,,,,,
Cluster_8143,700.8925008,0.756851072,,,,,,
Cluster_8146,701.3910186,2.969406231,,,,,,
Cluster_8147,701.7442586,0.711295514,,,,,,
Cluster_8148,701.9405566,0.765996243,,,,,,
Cluster_8150,702.2859457,4.70819545,,,,,,
Cluster_8152,702.3331791,3.030904092,,,,,,
Cluster_8153,702.4267077,3.152009821,,,,,,
Cluster_8154,702.7440432,0.704916992,,,,,,
Cluster_8155,702.7860949,0.721308484,,,,,,
Cluster_8157,703.5104872,0.631307577,,,,,,
Cluster_8158,703.9306097,0.74498215,,,,,,
Cluster_8159,704.0498321,0.760418038,,,,,,
Cluster_8161,704.2458054,4.022912799,,,,,,
Cluster_8162,704.4344388,2.972660773,,,,,,
Cluster_8163,704.6549781,0.681830943,,,,,,
Cluster_8164,704.7059717,0.577561405,,,,,,
Cluster_8165,704.7483165,0.706711955,,,,,,
Cluster_8166,705.4092422,6.598377008,,,,,,
Cluster_8167,705.9277808,0.701321953,,,,,,
Cluster_8168,706.3196314,4.396878803,,,,,,
Cluster_8169,706.5890032,0.61083632,,,,,,
Cluster_8170,706.7279071,0.723688907,,,,,,
Cluster_8171,707.25291,3.54752964,,,,,,
Cluster_8175,709.3923697,3.840214776,,,,,,
Cluster_8176,710.2234467,4.708739576,,,,,,
Cluster_8179,710.5176888,3.579907081,,,,,,
Cluster_8180,710.9251564,0.713848328,,,,,,
Cluster_8183,712.6593554,0.681449746,,,,,,
Cluster_8184,712.7356932,0.579658236,,,,,,
Cluster_8186,713.9434446,0.705969115,,,,,,
Cluster_8188,714.4393914,3.546961161,,,,,,
Cluster_8189,714.7030379,0.691801724,,,,,,
Cluster_8190,714.7154869,0.694448114,,,,,,
Cluster_8191,714.8874503,0.72485413,,,,,,
Cluster_8193,716.4161119,5.522190446,,,,,,
Cluster_8194,716.4330364,3.741642386,,,,,,
Cluster_8196,716.7001651,0.690781468,,,,,,
Cluster_8197,717.1118851,0.637581916,,,,,,
Cluster_8200,718.3415855,2.909510922,,,,,,
Cluster_8202,718.4145742,3.597837344,,,,,,
Cluster_8203,719.954794,0.758243095,,,,,,
Cluster_8205,720.6299591,0.677541641,,,,,,
Cluster_8206,720.7627043,0.724550073,,,,,,
Cluster_8208,721.3049316,4.365617205,,,,,,
Cluster_8211,722.3554343,3.460469823,,,,,,
Cluster_8213,722.5104868,0.632772044,,,,,,
Cluster_8216,723.7676899,0.716495692,,,,,,
Cluster_8217,723.9227196,0.76959995,,,,,,
Cluster_8219,724.3616618,3.32626931,,,,,,
Cluster_8220,724.5075833,3.500811083,,,,,,
Cluster_8222,725.4545537,3.525353415,,,,,,
Cluster_8223,725.4697065,3.124503547,,,,,,
Cluster_8224,725.8778463,0.719290131,,,,,,
Cluster_8225,726.2110985,1.087011914,,,,,,
Cluster_8228,726.6986453,0.572226746,,,,,,
Cluster_8229,726.8314141,0.736712194,,,,,,
Cluster_8232,728.4854866,3.122488888,,,,,,
Cluster_8233,728.7103461,0.71020129,,,,,,
Cluster_8237,729.3792905,2.826288637,,,,,,
Cluster_8239,729.4361545,3.017481845,,,,,,
Cluster_8240,729.9211544,0.722981447,,,,,,
Cluster_8243,730.4013509,3.002514163,,,,,,
Cluster_8244,730.676293,0.689574399,,,,,,
Cluster_8245,731.409057,3.494541211,,,,,,
Cluster_8246,731.4354866,3.128953369,,,,,,
Cluster_8247,731.4375113,3.779270449,,,,,,
Cluster_8254,732.9171378,0.699771486,,,,,,
Cluster_8255,733.3054681,4.33887333,,,,,,
Cluster_8257,734.0076762,0.143147201,,,,,,
Cluster_8258,734.1753452,0.670372458,,,,,,
Cluster_8259,735.3637188,2.900907379,,,,,,
Cluster_8261,736.3672684,3.503517604,,,,,,
Cluster_8264,736.6844983,0.582956178,,,,,,
Cluster_8265,736.7274776,0.701619293,,,,,,
Cluster_8266,736.7783338,0.739417528,,,,,,
Cluster_8267,736.8684528,0.712267697,,,,,,
Cluster_8269,738.4181503,6.058555511,,,,,,
Cluster_8270,738.4165871,3.197800832,,,,,,
Cluster_8272,739.7414047,0.721992423,,,,,,
Cluster_8273,739.7825534,0.73341294,,,,,,
Cluster_8276,740.4562149,3.68501097,,,,,,
Cluster_8277,740.7238094,0.576319853,,,,,,
Cluster_8278,740.7836018,0.729870966,,,,,,
Cluster_8279,741.2262781,3.588801853,,,,,,
Cluster_8280,741.8935316,0.743844915,,,,,,
Cluster_8281,741.9335856,0.758983391,,,,,,
Cluster_8282,742.0045119,0.763466824,,,,,,
Cluster_8283,742.2719695,4.982012114,,,,,,
Cluster_8285,742.4084061,2.733293606,,,,,,
Cluster_8290,744.4313006,3.629656871,,,,,,
Cluster_8291,744.501521,3.68110952,,,,,,
Cluster_8292,744.7664395,0.744849938,,,,,,
Cluster_8293,744.8569805,0.711610663,,,,,,
Cluster_8295,745.4454863,3.214150898,,,,,,
Cluster_8297,746.3148123,3.108819174,,,,,,
Cluster_8298,746.3352018,4.365249687,,,,,,
Cluster_8300,747.3635797,4.453309823,,,,,,
Cluster_8301,747.4789133,3.344922745,,,,,,
Cluster_8302,747.7693865,0.737059435,,,,,,
Cluster_8303,747.8934157,0.752586607,,,,,,
Cluster_8304,748.0140463,0.713566437,,,,,,
Cluster_8308,750.4547061,0.6325139,,,,,,
Cluster_8309,750.6897685,0.580435505,,,,,,
Cluster_8310,750.6888737,0.698756443,,,,,,
Cluster_8311,750.8899076,0.697764369,,,,,,
Cluster_8312,751.2109235,3.927511279,,,,,,
Cluster_8314,751.775752,0.727502256,,,,,,
Cluster_8317,752.7797896,0.731798416,,,,,,
Cluster_8318,752.8841617,0.734309638,,,,,,
Cluster_8322,754.4746143,3.706330673,,,,,,
Cluster_8324,754.8517436,0.782932329,,,,,,
Cluster_8325,754.910486,0.717903988,,,,,,
Cluster_8326,756.300486,4.111823353,,,,,,
Cluster_8328,756.7154652,0.699842133,,,,,,
Cluster_8329,757.0962685,0.633859631,,,,,,
Cluster_8331,757.9253118,0.76163736,,,,,,
Cluster_8334,759.4393127,3.622702154,,,,,,
Cluster_8335,760.3512654,4.595124146,,,,,,
Cluster_8337,760.3916762,3.250869701,,,,,,
Cluster_8339,761.07628,0.764907499,,,,,,
Cluster_8340,761.2104859,0.608231096,,,,,,
Cluster_8342,761.4537638,3.18704906,,,,,,
Cluster_8343,761.7645211,0.724698539,,,,,,
Cluster_8344,761.813097,0.70315831,,,,,,
Cluster_8345,761.8800691,0.779505864,,,,,,
Cluster_8347,763.4104859,3.101623191,,,,,,
Cluster_8348,764.4193373,3.206262572,,,,,,
Cluster_8350,764.4331818,3.935637145,,,,,,
Cluster_8353,764.4693968,3.648822049,,,,,,
Cluster_8354,764.7270201,0.706533128,,,,,,
Cluster_8355,765.9861937,0.716234126,,,,,,
Cluster_8357,766.7861563,0.738960131,,,,,,
Cluster_8358,767.1754057,0.622628709,,,,,,
Cluster_8361,768.5331435,2.86784558,,,,,,
Cluster_8363,769.7511985,0.728128636,,,,,,
Cluster_8367,771.4239561,3.030904092,,,,,,
Cluster_8368,771.4623282,3.491374916,,,,,,
Cluster_8369,772.2930074,4.111899289,,,,,,
Cluster_8372,772.3511063,4.578249348,,,,,,
Cluster_8375,773.0561608,0.723256193,,,,,,
Cluster_8376,773.1454856,0.630123665,,,,,,
Cluster_8377,773.1671915,2.77853169,,,,,,
Cluster_8378,773.4545652,3.739007979,,,,,,
